"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"03/26/2025 18:49:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:49:54","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","57.128.230.106","44663","","","","","217.124.116.61","3179","","","","","tcp","","","52","","","","","","","","","","","","","","Service RPC Services","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 18:49:58","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.240 to MAC address DC:4A:9E:A9:12:3B",""
"03/26/2025 18:50:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:50:54","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","B8:AE:ED:FA:C5:71","ELITEGROUP COMPUTER SYSTEMS","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.230","61955","","","","","8.8.8.8","443","","","","","tcp","","","380","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:51:03","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","13.107.21.200","8","","","","","192.168.32.151","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 18:51:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:51:58","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","47340","","","","","54.68.123.2","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:52:17","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.132.61 to MAC address E8:96:06:01:D6:1A",""
"03/26/2025 18:52:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:52:59","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","89.248.165.13","55873","","","","","217.124.116.61","135","","","","","tcp","","","46","","","","","","","","","","","","","","Service DCE EndPoint","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 18:53:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:53:49","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","217.20.59.35","8","","","","","192.168.32.100","8","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 18:54:01","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","33862","","","","","44.224.140.180","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:54:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:54:53","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","217.20.59.35","8","","","","","192.168.32.100","8","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 18:55:02","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.201.163","80","","","","","192.168.32.230","61937","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 18:55:25","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.227 to MAC address CE:A0:48:3B:AB:FA",""
"03/26/2025 18:55:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:56:00","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","204.79.197.200","8","","","","","192.168.32.9","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 18:56:12","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","83.222.191.162","40549","","","","","217.124.116.61","3321","","","","","tcp","","","46","","","","","","","","","","","","","","Service RPC Services","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 18:56:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:56:57","1226","Network","Network Access","HTTPS Handshake","Standard Message String","Information","","","","X1","","","","X1","","150.109.230.210","37154","","","","","217.124.116.61","4443","","","","","tcp","","","","","","","","","","","","","","","","","","NA","","","HTTPS Handshake: http request",""
"03/26/2025 18:56:57","1684","Network","Network Access","SSL Error","Standard Message String","Information","","","","X1","","","","X1","","150.109.230.210","37154","","","","","217.124.116.61","4443","","","","","tcp","","","","","","","","","","","","","","","","","","NA","","Error1 L=20 F=143 R=156 ssl3_get_record","SSL Error : http request",""
"03/26/2025 18:57:05","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","13.107.21.200","8","","","","","192.168.32.15","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 18:57:12","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","59550","","","","","54.68.123.2","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:57:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:58:17","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","8.8.8.8","443","","","","","192.168.32.8","58888","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:58:38","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 18:59:21","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","13.107.42.16","443","","","","","192.168.32.6","60152","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 18:59:38","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 19:00:08","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","199.232.210.172","8","","","","","192.168.32.230","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 19:00:21","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.132.188 to MAC address E8:96:06:01:D5:2D",""
"03/26/2025 19:00:22","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","175.30.48.136","46986","","","","","217.124.116.61","3542","","","","","tcp","","","46","","","","","","","","","","","","","","Service RPC Services","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 19:00:38","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 19:01:23","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","194.180.48.35","53459","","","","","217.124.116.61","4705","","","","","tcp","","","46","","","","","","","","","","","","","","Service iMesh","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 19:01:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 19:02:24","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.178.131","80","","","","","192.168.32.15","54531","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 19:02:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 19:03:30","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","08:BF:B8:12:BF:44","Unknown","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.67","55170","","","","","8.8.4.4","443","","","","","tcp","","","444","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 19:03:39","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:89:A3:E1","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1257:b2eb:9317:fe91","5353","","","","","ff02::fb","5353","","","","","udp","","","280","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 19:04:04","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","8.8.8.8","443","","","","","192.168.32.7","64869","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","NA","","Pkt is dropped. TCP scanned port list","Possible port scan detected",""
"03/26/2025 19:04:30","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","83.222.191.182","51878","","","","","217.124.116.61","8484","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
